COUNTRY_NAME,POC,Vendedor,Frequência_de_Visita,Dia_da_Visita,Semana_da_Visita,AVG_LATITUDE,AVG_LONGITUDE,Número_de_Compras,Faturamento_Mensal_USD,Faturamento_Mensal_USD_(formatado),Visita_Semanal,Semana_1,Semana_2,Semana_3,Semana_4,Dia_da_Semana,Quartil_Faturamento,Cluster,Vendedor_Atribuído,Alto_Valor,Frequência_Ajustada,Delta_Lat,Delta_Lon,Distância_Km_Lat,Distância_Km_Lon,Distância_Total_Km,Frequência_Final,Ordem_Visita
EC,13699136,ECECB614,4,2,CMPL,-1.21016678,-80.36805388,6,4516.77,"$4,516.77",1.0,0,0,0,0,seg,Q3,295,ECECB046,False,4,0.05190440499999993,0.08177733000000842,5.761388954999992,9.07525895670966,14.836647911709653,4,6.0
EC,13704915,ECECBA37,2,4,2.0,-2.18216095,-79.54452845,10,2328.57,"$2,328.57",0.5,0,1,0,0,qua,Q1,22,ECECB262,False,2,0.0006795749999999323,0.028197149999996896,0.07543282499999249,3.1276139210592184,3.203046746059211,2,8.0
EC,13705172,ECECB402,2,5,2.0,-1.3608822,-79.41657985,15,12927.42,"$12,927.42",0.5,0,1,0,0,qui,Q4,90,ECECB108,True,4,0.17477454999999997,0.08790245000000141,19.39997505,9.754419817442837,29.154394867442836,4,7.0
EC,13706661,ECECBA14,2,3,1.0,0.05115125,-78.1331985,7,13918.21,"$13,918.21",0.5,1,0,0,0,ter,Q4,42,ECECB264,True,4,0.0087922,0.00812694999999053,0.9759342,0.9020910905081494,1.8780252905081494,4,7.0
EC,13707475,ECECBA64,2,3,2.0,-2.23902646667,-80.90495856667,5,2346.83,"$2,346.83",0.5,0,1,0,0,ter,Q1,87,ECECB422,False,2,0.005834866659999882,0.0014725333300020793,0.6476701992599869,0.16332641070699255,0.8109966099669794,2,1.0
EC,13710030,ECECB324,1,6,3.0,-0.2375934,-78.510303,9,3179.19,"$3,179.19",0.25,0,0,1,0,sex,Q2,341,ECECB539,False,1,0.013787366669999968,0.010714166670013014,1.5303977003699964,1.1892622751142925,2.719659975484289,1,15.0
EC,13712701,ECECBA95,2,5,2.0,-4.04852435,-78.9222155,12,2932.7,"$2,932.70",0.5,0,1,0,0,qui,Q2,68,ECECB066,False,2,0.04121525000000048,0.04366819999999905,4.574892750000053,4.835074644578184,9.409967394578238,2,9.0
EC,13755835,ECECB487,2,2,2.0,-0.1822039,-78.4775409,4,2520.97,"$2,520.97",0.5,0,1,0,0,seg,Q2,125,ECECB530,False,2,0.00656675000000001,0.004643200000003844,0.7289092500000012,0.5153925939664097,1.2443018439664109,2,16.0
EC,13780680,ECECB093,4,3,CMPL,-1.79917715,-79.52648745,5,2311.88,"$2,311.88",1.0,0,0,0,0,ter,Q1,102,ECECB018,False,4,0.29833038332999995,0.16402624999999205,33.114672549629994,18.197937948468226,51.31261049809822,4,10.0
EC,13889073,ECECB564,2,5,1.0,-0.2807132,-79.1905704,4,3020.04,"$3,020.04",0.5,1,0,0,0,qui,Q2,209,ECECB579,False,2,0.01315305,0.002239299999999389,1.4599885499999998,0.24855931678324522,1.708547866783245,2,1.0
EC,13929933,ECECB325,2,2,1.0,-0.24901955,-78.5246816,8,1999.37,"$1,999.37",0.5,1,0,0,0,seg,Q1,341,ECECB539,False,2,0.00042414999999998426,0.002768975000009277,0.04708064999999825,0.3073533220951348,0.35443397209513305,2,18.0
EC,13932519,ECECBA84,2,7,2.0,-2.2355323,-80.9318724,6,12171.7,"$12,171.70",0.5,0,1,0,0,sab,Q4,87,ECECB422,True,4,0.02710472500000005,0.01985019999999338,3.0086244750000057,2.2016952527295834,5.210319727729589,4,40.0
EC,13948707,ECECBA77,2,5,2.0,0.43238835,-77.9313065,14,2075.52,"$2,075.52",0.5,0,1,0,0,qui,Q1,190,ECECB001,False,2,0.03929854999999999,0.010247999999990043,4.362139049999999,1.137495608373437,5.499634658373436,2,4.0
EC,13956913,ECECB066,1,2,3.0,-0.4059086,-76.6234764,5,3679.96,"$3,679.96",0.25,0,0,1,0,seg,Q3,237,ECECB285,False,1,0.0004516999999999993,0.0007923000000005231,0.050138699999999925,0.087943093052246,0.13808179305224594,1,0.0
EC,13997478,ECECB331,4,3,CMPL,-0.332913475,-78.444860675,6,2144.28,"$2,144.28",1.0,0,0,0,0,ter,Q1,403,ECECB554,False,4,0.005828725000000035,0.002744875000004754,0.6469884750000039,0.3046759818194353,0.9516644568194392,4,26.0
EC,14008645,ECECBA53,2,3,1.0,-2.3268079,-78.13566903333,15,2585.1,"$2,585.10",0.5,1,0,0,0,ter,Q2,281,ECECB255,False,2,0.13564500000000024,0.032681966669997564,15.056595000000026,3.6247072944494567,18.681302294449484,2,18.0
EC,14041113,ECECB579,2,3,2.0,-2.1148558,-79.5879151,16,6517.97,"$6,517.97",0.5,0,1,0,0,ter,Q4,323,ECECB320,False,2,0.0028121599999999525,0.005527520000001118,0.3121497599999947,0.6131368027925018,0.9252865627924965,2,13.0
EC,14067009,ECECB011,4,7,CMPL,-3.78432915,-80.0640291,3,2862.73,"$2,862.73",1.0,0,0,0,0,sab,Q2,109,ECECB426,False,4,0.0012579499999998411,5.034999999509182e-05,0.13963244999998237,0.005576663832876158,0.14520911383285853,4,6.0
EC,14087942,ECECBA07,2,7,1.0,-2.9794138,-79.68725875,11,7227.65,"$7,227.65",0.5,1,0,0,0,sab,Q4,41,ECECB018,False,2,0.0004102999999999746,0.0006390000000067175,0.04554329999999718,0.07083312345892483,0.116376423458922,2,3.0
EC,14095550,ECECB401,1,3,4.0,-1.0668637,-79.3129509,6,2058.48,"$2,058.48",0.25,0,0,0,1,ter,Q1,223,ECECBA41,False,1,0.049745866669999916,0.12328986666999242,5.521791200369991,13.68280284125761,19.2045940416276,1,2.0
EC,14098179,ECECB007,2,6,2.0,-0.0840489,-78.5073062,8,9264.0,"$9,264.00",0.5,0,1,0,0,sex,Q4,374,ECECB330,True,4,0.20319540000000003,0.06659374999999557,22.554689400000004,7.391898296739518,29.94658769673952,4,23.0
EC,14098345,ECECB214,2,5,1.0,-1.32366325,-78.5841533,10,2422.78,"$2,422.78",0.5,1,0,0,0,qui,Q1,356,ECECB526,False,2,0.00508659999999983,0.013589249999995445,0.5646125999999811,1.5080042379243777,2.072616837924359,2,6.0
EC,14100189,ECECB317,2,7,1.0,-0.18714383333,-76.6574357,5,5024.19,"$5,024.19",0.5,1,0,0,0,sab,Q3,5,ECECB394,False,2,0.24632883333,0.21716643333000718,27.34250049963,24.105345514404668,51.44784601403467,2,34.0
EC,14112559,ECECB420,2,4,1.0,-0.22788526667,-79.16311133333,8,2264.44,"$2,264.44",0.5,1,0,0,0,qua,Q1,31,ECECB544,False,2,0.002508266670000009,0.0025063666700049225,0.27841760037000096,0.2782044998559776,0.5566221002259786,2,23.0
EC,14114008,ECECBA57,2,2,1.0,0.3288642,-79.4686693,11,2599.13,"$2,599.13",0.5,1,0,0,0,seg,Q2,40,ECECB027,False,2,0.03084713333,0.19297733333000622,3.42403179963,21.42013115295941,24.84416295258941,2,39.0
EC,14114380,ECECB030,4,5,CMPL,-0.170075925,-78.483998375,5,2693.69,"$2,693.69",1.0,0,0,0,0,qui,Q2,217,ECECB541,False,4,0.03182342499999999,0.0022360500000075945,3.532400174999999,0.24820045651140324,3.780600631511402,4,16.0
EC,14131504,ECECB021,2,6,2.0,-0.26114495,-78.53850775,5,4091.33,"$4,091.33",0.5,0,1,0,0,sex,Q3,80,ECECB002,False,2,0.008882783330000033,0.0041609833299958154,0.9859889496300036,0.4618643522264936,1.4478533018564972,2,62.0
EC,14136120,ECECB505,4,3,CMPL,-2.1096192,-79.896717675,3,2361.5,"$2,361.50",1.0,0,0,0,0,ter,Q1,54,ECECB176,False,4,,,,,1.4659459642586112,4,28.0
EC,14145489,ECECB586,2,2,1.0,-1.98442403333,-79.49127436667,7,2984.29,"$2,984.29",0.5,1,0,0,0,seg,Q2,224,ECECB535,False,2,0.011465366669999977,0.01930923333000578,1.2726557003699974,2.142039499644287,3.4146952000142843,2,2.0
EC,14162643,ECECB512,2,2,2.0,-2.26361985,-79.88853735,10,2617.97,"$2,617.97",0.5,0,1,0,0,seg,Q2,153,ECECB234,False,2,0.011256583329999792,0.005269950000013068,1.249480749629977,0.5845079879155328,1.8339887375455097,2,22.0
EC,14203294,ECECBA17,2,6,2.0,-2.91327705,-79.8171812,6,3395.4,"$3,395.40",0.5,0,1,0,0,sex,Q3,253,ECECBA39,False,2,0.08542422500000013,0.02544772499999226,9.482088975000014,2.821046854503586,12.3031358295036,2,6.0
EC,14210765,ECECBA19,2,4,2.0,-4.02313275,-79.9781992,3,2498.52,"$2,498.52",0.5,0,1,0,0,qua,Q2,26,ECECB008,False,2,0.3585351499999998,0.03357325000000344,39.797401649999976,3.7174476062250426,43.51484925622502,2,3.0
EC,14212910,ECECB176,2,3,2.0,-2.1995703,-79.9033265,4,4012.0,"$4,012.00",0.5,0,1,0,0,ter,Q3,346,ECECB207,False,2,0.0075009000000001436,0.009401199999999221,0.8325999000000159,1.042764329203219,1.8753642292032349,2,80.0
EC,14216101,ECECB569,2,3,1.0,0.8687464,-79.85296295,7,3933.13,"$3,933.13",0.5,1,0,0,0,ter,Q3,12,ECECB618,False,2,0.026924800000000082,0.06714514999998755,2.988652800000009,7.452254927677658,10.440907727677667,2,12.0
EC,14224029,ECECB276,2,3,1.0,-2.71513646667,-78.88886766667,5,2957.19,"$2,957.19",0.5,1,0,0,0,ter,Q2,79,ECECB282,False,2,0.003571808329999815,0.0015454166699981897,0.39647072462997945,0.1713486773845799,0.5678194020145594,2,0.0
EC,11804613,ECECB518,2,6,1.0,-2.07229973333,-79.94492493333,16,2813.05,"$2,813.05",0.5,1,0,0,0,sex,Q2,246,ECECB503,False,2,0.00036005333000010964,0.022060893330007048,0.03996591963001217,2.447157653480115,2.4871235731101273,2,9.0
EC,11804920,ECECB465,1,6,4.0,-1.7643827,-79.1732467,9,2002.51,"$2,002.51",0.25,0,0,0,1,sex,Q1,372,ECECB204,False,1,0.22714495,0.18300699999998926,25.213089450000002,20.30414610425124,45.51723555425124,1,2.0
EC,11805028,ECECB093,4,5,CMPL,-1.806830075,-79.5338373,10,2882.79,"$2,882.79",1.0,0,0,0,0,qui,Q2,102,ECECB176,False,4,0.007652924999999922,0.0073498499999971045,0.8494746749999913,0.8154277248964367,1.664902399896428,4,8.0
EC,11805111,ECECB460,2,6,1.0,-1.86707596667,-79.63831536667,17,6537.92,"$6,537.92",0.5,1,0,0,0,sex,Q4,336,ECECB614,False,2,0.009599183329999983,0.008511083330006386,1.065509349629998,0.9442286951588827,2.0097380447888806,2,2.0
EC,11806325,ECECB584,2,4,1.0,-1.7899071,-79.6261874,12,3828.72,"$3,828.72",0.5,1,0,0,0,qua,Q3,1,ECECB018,False,2,0.08291573332999991,0.2307596333300097,9.20364639962999,25.601821509719382,34.805467909349375,2,14.0
EC,11806926,ECECB581,2,4,1.0,-2.91388405,-79.8191365,5,2153.4,"$2,153.40",0.5,1,0,0,0,qua,Q1,253,ECECBA39,False,2,0.00960794999999992,0.11283059999999523,1.0664824499999912,12.508003666191014,13.574486116191006,2,5.0
EC,11807602,ECECBA38,2,3,2.0,-1.46956,-79.9234009,2,10646.85,"$10,646.85",0.5,0,1,0,0,ter,Q4,115,ECECBA38,True,4,0.10702349999999994,0.01727130000000443,11.879608499999993,1.9164837441170002,13.796092244116993,4,10.0
EC,11807999,ECECB133,2,3,2.0,-1.7699525,-80.00820365,6,4446.66,"$4,446.66",0.5,0,1,0,0,ter,Q3,172,ECECB045,False,2,0.07283550000000005,0.014566999999999553,8.084740500000006,1.6161655522363738,9.70090605223638,2,6.0
EC,11810424,ECECB272,2,5,1.0,-4.3285462,-79.5549427,7,3789.33,"$3,789.33",0.5,1,0,0,0,qui,Q3,170,ECECB033,False,2,0.0014726999999998824,0.23615700000000572,0.16346969999998695,26.13865722251741,26.302126922517395,2,11.0
EC,11810514,ECECBA65,4,2,CMPL,-4.32741084,-79.55886858,4,7587.4,"$7,587.40",1.0,0,0,0,0,seg,Q4,170,ECECB033,False,4,0.3225210399999998,0.6818940799999922,35.79983543999998,75.47446126649807,111.27429670649805,4,2.0
EC,11810911,ECECB339,2,5,2.0,-3.9862818,-79.3591042,8,2797.83,"$2,797.83",0.5,0,1,0,0,qui,Q2,14,ECECB558,False,2,0.04346869999999958,0.38019419999999116,4.825025699999953,42.09945895849611,46.92448465849606,2,19.0
EC,11814610,ECECB303,1,3,2.0,-2.1206104,-79.949196,3,3375.09,"$3,375.09",0.25,0,1,0,0,ter,Q3,326,ECECBA51,False,1,0.0020856000000000208,0.010261700000000928,0.2315016000000023,1.1382686198469714,1.3697702198469737,1,48.0
EC,11814960,ECECB240,2,5,1.0,-2.1909343,-79.9470741,10,2324.75,"$2,324.75",0.5,1,0,0,0,qui,Q1,147,ECECBA60,False,2,0.011462875000000317,0.005538924999996198,1.2723791250000351,0.6143712274762206,1.8867503524762559,2,65.0
EC,11818032,ECECBA89,2,6,2.0,-2.87327563333,-78.980158,7,4352.37,"$4,352.37",0.5,0,1,0,0,sex,Q3,371,ECECB309,False,2,0.0017942333300000612,0.006219766670000126,0.1991598996300068,0.6895261690230724,0.8886860686530792,2,1.0
EC,11818978,ECECB503,2,6,1.0,-2.14389793333,-79.9068771,18,2671.81,"$2,671.81",0.5,1,0,0,0,sex,Q2,338,ECECB224,False,2,0.005115999999999676,0.009604899999999361,0.5678759999999641,1.065397626354499,1.6332736263544632,2,7.0
EC,11819533,ECECB204,4,3,CMPL,-2.0940518,-79.9672778,11,4039.58,"$4,039.58",1.0,0,0,0,0,ter,Q3,326,ECECBA51,False,4,0.003352100000000302,0.010711150000005887,0.37208310000003353,1.1881436686217244,1.560226768621758,4,25.0
EC,11820175,ECECB003,4,5,CMPL,-2.09021262,-79.90353634,4,2912.0,"$2,912.00",1.0,0,0,0,0,qui,Q2,246,ECECB503,False,4,0.06321558000000005,0.025515773329999547,7.016929380000006,2.8303663696714887,9.847295749671495,4,49.0
EC,11820770,ECECB215,2,6,1.0,-2.1362827,-79.9422148,5,2274.43,"$2,274.43",0.5,1,0,0,0,sex,Q1,338,ECECB224,False,2,0.01712585000000022,0.0055756499999972675,1.9009693500000244,0.6184670094791789,2.5194363594792035,2,21.0
EC,11820866,ECECB252,2,3,1.0,-2.20751813333,-79.9303988,8,2388.44,"$2,388.44",0.5,1,0,0,0,ter,Q1,147,ECECBA60,False,2,0.005008633329999679,0.011638000000004922,0.5559582996299643,1.2908593040208274,1.8468176036507917,2,35.0
EC,11821745,ECECB554,1,6,2.0,-3.0883858,-79.080185,4,2895.16,"$2,895.16",0.25,0,1,0,0,sex,Q2,200,ECECB521,False,1,0.2494413999999998,0.013978949999994938,27.68799539999998,1.5494098324893462,29.237405232489326,1,3.0
EC,11822529,ECECB176,2,5,1.0,-2.19578215,-79.8944632,14,11811.9,"$11,811.90",0.5,1,0,0,0,qui,Q4,11,ECECB471,True,4,0.003788150000000101,0.008863300000001573,0.42048465000001123,0.9831039153427958,1.403588565342807,4,45.0
EC,11825512,ECECB501,4,4,CMPL,-2.049139675,-79.94807495,13,2618.0,"$2,618.00",1.0,0,0,0,0,qua,Q2,160,ECECB591,False,4,0.061849425000000124,0.02901719999999841,6.865286175000014,3.218849518568652,10.084135693568665,4,8.0
EC,11825868,ECECB511,2,5,1.0,-2.2266801,-79.88929305,2,2739.34,"$2,739.34",0.5,1,0,0,0,qui,Q2,395,ECECB253,False,2,0.018534000000000272,0.0038117749999884154,2.0572740000000302,0.422787550667161,2.480061550667191,2,17.0
EC,11827495,ECECB507,1,4,2.0,-2.1856155,-79.8790885,9,1984.68,"$1,984.68",0.25,0,1,0,0,qua,Q1,11,ECECB471,False,1,0.005837800000000115,0.002132150000008437,0.6479958000000128,0.23649647886956532,0.8844922788695782,1,53.0
EC,11828515,ECECB203,4,3,CMPL,-2.19983195,-79.887527675,7,2802.09,"$2,802.09",1.0,0,0,0,0,ter,Q2,11,ECECB471,False,4,0.00726749999999976,0.001808074999999576,0.8066924999999734,0.2005484176283721,1.0072409176283454,4,42.0
EC,11828648,ECECB436,4,4,CMPL,-0.846898275,-80.159404075,3,4678.08,"$4,678.08",1.0,0,0,0,0,qua,Q3,213,ECECB436,False,4,0.041087125,0.06545477499999208,4.5606708750000005,7.26468634827881,11.825357223278811,4,8.0
EC,11831162,ECECB281,2,5,2.0,-2.89223126667,-78.77878223333,8,5309.61,"$5,309.61",0.5,0,1,0,0,qui,Q3,127,ECECB450,False,2,0.1587216333299999,0.016762916669989636,17.618101299629988,1.8583136261053805,19.47641492573537,2,8.0
EC,11831346,ECECB282,4,4,CMPL,-2.887616025,-78.77614255,7,6847.22,"$6,847.22",1.0,0,0,0,0,qua,Q4,127,ECECB450,False,4,0.07740773499999998,0.34670105000000717,8.592258584999998,38.43495245786799,47.02721104286799,4,2.0
EC,11831446,ECECB508,2,3,1.0,-2.19465543333,-79.90729486667,15,3691.62,"$3,691.62",0.5,1,0,0,0,ter,Q3,346,ECECB207,False,2,0.0033533333299997636,0.0025632333299938637,0.37221999962997376,0.28431020299322907,0.6565302026232028,2,62.0
EC,11832596,ECECB205,4,2,CMPL,-2.196242975,-79.91501625,5,2317.07,"$2,317.07",1.0,0,0,0,0,seg,Q1,346,ECECB207,False,4,0.00012140833000007234,0.0001600500000051852,0.01347632463000803,0.01775249998618757,0.0312288246161956,4,47.0
EC,11833161,ECECB504,4,3,CMPL,-2.12744175,-79.93581783333,15,13105.42,"$13,105.42",1.0,0,0,0,0,ter,Q4,54,ECECB279,True,4,0.000726683329999922,0.012694650000000252,0.08066184962999134,1.408134893567571,1.4887967431975624,4,24.0
EC,11833896,ECECB509,4,2,CMPL,-2.278108325,-79.8802086,7,3885.8,"$3,885.80",1.0,0,0,0,0,seg,Q3,153,ECECB234,False,4,0.000998925000000206,0.0010350749999901154,0.11088067500002285,0.1148025197267276,0.22568319472675047,4,16.0
EC,11833961,ECECB215,1,3,1.0,-2.1251897,-79.9377008,10,2092.6,"$2,092.60",0.25,1,0,0,0,ter,Q1,54,ECECB279,False,1,0.011093000000000242,0.004514000000000351,1.2313230000000268,0.5007093685669627,1.7320323685669896,1,22.0
EC,11834750,ECECB238,2,3,1.0,-2.2155147,-79.9017603,11,2600.88,"$2,600.88",0.5,1,0,0,0,ter,Q2,346,ECECB207,False,2,0.0012509666699997979,0.0003465000000062446,0.13885730036997757,0.03843274945350121,0.1772900498234788,2,35.0
EC,11835060,ECECB213,4,2,CMPL,-2.2012032,-79.8851891,2,9019.81,"$9,019.81",1.0,0,0,0,0,seg,Q4,11,ECECB471,True,4,0.0011339749999996762,0.04165049999998871,0.12587122499996406,4.6197940831416116,4.745665308141575,4,55.0
EC,11837009,ECECB520,2,3,1.0,-2.14337476667,-79.93733516667,7,3310.96,"$3,310.96",0.5,1,0,0,0,ter,Q2,338,ECECB224,False,2,0.0021084333400001043,0.0018676666600043745,0.23403610074001158,0.20716595763307,0.4412020583730816,2,19.0
EC,11838166,ECECB303,2,2,1.0,-2.1125034,-79.9595831,10,2663.65,"$2,663.65",0.5,1,0,0,0,seg,Q2,326,ECECBA51,False,2,0.008106999999999864,0.010387100000002647,0.8998769999999849,1.1521845122013097,2.052061512201295,2,54.0
EC,11839974,ECECB592,4,3,CMPL,-1.237672575,-78.625227375,7,4366.62,"$4,366.62",1.0,0,0,0,0,ter,Q3,92,ECECB201,False,4,0.005418024999999993,0.006778424999993149,0.6014007749999992,0.7522296369930601,1.3536304119930593,4,15.0
EC,11840571,ECECB205,2,4,1.0,-2.1957084,-79.91491266667,15,5905.83,"$5,905.83",0.5,1,0,0,0,qua,Q3,346,ECECB207,False,2,0.0005345750000000926,0.00010358332998805508,0.05933782500001028,0.011489307853872898,0.07082713285388317,2,31.0
EC,11842636,ECECB081,2,7,1.0,-1.2256313,-78.5866801,3,27726.21,"$27,726.21",0.5,1,0,0,0,sab,Q4,92,ECECB201,True,4,0.037938866670000015,0.022483566670004507,4.2112142003700015,2.4951049267409244,6.706319127110926,4,30.0
EC,11842811,ECECB055,4,5,CMPL,0.331794275,-78.215249,4,7401.09,"$7,401.09",1.0,0,0,0,0,qui,Q4,376,ECECB564,False,4,0.292371225,0.04282532499999547,32.453205975,4.753531370112859,37.20673734511286,4,1.0
EC,11843359,ECECB023,4,5,CMPL,0.82594655,-79.948843625,9,22198.67,"$22,198.67",1.0,0,0,0,0,qui,Q4,212,ECECB448,True,4,0.21431879999999992,0.06776312499999904,23.789386799999992,7.520925359653808,31.3103121596538,4,7.0
EC,11846114,ECECBA65,4,4,CMPL,-3.626525475,-79.239012525,8,11415.32,"$11,415.32",1.0,0,0,0,0,qua,Q4,85,ECECB492,True,4,0.7008853649999995,0.31985605499998826,77.79827551499994,35.43292715310535,113.23120266810528,4,2.0
EC,11847682,ECECB071,2,5,1.0,-0.9995199,-77.8140454,5,2183.53,"$2,183.53",0.5,1,0,0,0,qui,Q1,98,ECECBA57,False,2,0.1898482333299999,0.05893933333000234,21.07315389962999,6.541270537337742,27.61442443696773,2,20.0
EC,11848214,ECECB055,4,2,CMPL,0.81636825,-77.710139025,11,12486.11,"$12,486.11",1.0,0,0,0,0,seg,Q4,164,ECECB332,True,4,0.484573975,0.5051099749999963,53.787711224999995,56.06151609471467,109.84922731971466,4,1.0
EC,11849266,ECECB562,2,4,1.0,-0.69339195,-79.36403275,7,2197.72,"$2,197.72",0.5,1,0,0,0,qua,Q1,152,ECECB510,False,2,0.10891450000000003,0.0708808999999917,12.089509500000002,7.867203758402406,19.95671325840241,2,1.0
EC,11849269,ECECB562,2,4,1.0,-0.74924266667,-79.31246693333,8,2492.09,"$2,492.09",0.5,1,0,0,0,qua,Q2,152,ECECB510,False,2,0.05585071666999997,0.05156581667000637,6.199429550369996,5.723316267874744,11.92274581824474,2,0.0
EC,11849361,ECECB007,4,3,CMPL,-0.027434575,-78.260014325,5,15939.11,"$15,939.11",1.0,0,0,0,0,ter,Q4,332,ECECB023,True,4,0.05661432499999999,0.24729187500000194,6.284190074999999,27.4493949783097,33.7335850533097,4,14.0
EC,11849760,ECECB401,1,3,4.0,-1.0532155,-79.3577391,4,2387.83,"$2,387.83",0.25,0,0,0,1,ter,Q1,223,ECECBA41,False,1,0.0136482,0.04478819999999928,1.5149502,4.970650288394873,6.485600488394873,1,4.0
EC,11850535,ECECBA14,2,4,1.0,0.0378613,-78.14352273333,4,2135.46,"$2,135.46",0.5,1,0,0,0,qua,Q1,42,ECECB264,False,2,0.013289950000000002,0.010324233329995991,1.4751844500000002,1.1459896494242248,2.621174099424225,2,23.0
EC,11850996,ECECB245,2,2,1.0,-3.8253039,-78.75913566667,5,12920.28,"$12,920.28",0.5,1,0,0,0,seg,Q4,24,ECECB230,True,4,0.0010727333300000197,0.0014755999999920277,0.11907339963000219,0.16342668902455892,0.2825000886545611,4,14.0
EC,11852291,ECECBA95,2,6,2.0,-3.95918665,-78.84912185,3,2967.21,"$2,967.21",0.5,0,1,0,0,sex,Q2,219,ECECBA62,False,2,0.08933770000000019,0.07309364999998991,9.916484700000021,8.094032423848502,18.010517123848523,2,4.0
EC,11852845,ECECB571,2,2,1.0,-0.24508413333,-79.3478532,6,4623.33,"$4,623.33",0.5,1,0,0,0,seg,Q3,232,ECECB562,False,2,0.31433053333,0.10531509999999855,34.890689199629996,11.689869153126375,46.58055835275637,2,8.0
EC,11853328,ECECB024,2,3,2.0,-1.04184843333,-79.6390386,26,47524.32,"$47,524.32",0.5,0,1,0,0,ter,Q4,182,ECECB595,True,4,0.6654105666700001,0.24795676667000066,73.86057290037002,27.51865100182794,101.37922390219796,4,3.0
EC,11853366,ECECB412,2,3,1.0,-1.1319596,-79.69783856667,8,2455.15,"$2,455.15",0.5,1,0,0,0,ter,Q2,94,ECECB182,False,2,0.2002240500000001,0.02967578333000631,22.22486955000001,3.2933691174084863,25.518238667408497,2,4.0
EC,11854114,ECECBA97,2,2,1.0,1.20897655,-79.04160165,11,2070.52,"$2,070.52",0.5,1,0,0,0,seg,Q1,278,ECECB193,False,2,0.12279145000000002,0.03924335000000667,13.629850950000003,4.3550421588493995,17.984893108849402,2,1.0
EC,11858100,ECECB437,2,6,1.0,0.6498494,-79.541217,10,21273.69,"$21,273.69",0.5,1,0,0,0,sex,Q4,186,ECECB604,True,4,0.26944364,0.12417304000000229,29.90824404,13.78232090513332,43.69056494513332,4,8.0
EC,11858441,ECECB437,2,4,2.0,0.8766311,-79.6368503,8,11467.84,"$11,467.84",0.5,0,1,0,0,qua,Q4,266,ECECB331,True,4,0.22678169999999997,0.09563330000000292,25.1727687,10.614053840800409,35.78682254080041,4,0.0
EC,11858461,ECECB421,4,4,CMPL,0.57840135,-79.63860595,8,2083.26,"$2,083.26",1.0,0,0,0,0,qua,Q1,73,ECECB083,False,4,0.24362738333000006,0.1679015499999963,27.042639549630007,18.636122413646863,45.67876196327687,4,7.0
EC,11862399,ECECB591,1,4,3.0,-1.933695,-78.7107391,9,14895.87,"$14,895.87",0.25,0,0,1,0,qua,Q4,118,ECECBA84,True,4,0.13682910000000015,0.026310150000000476,15.188030100000017,2.9187635982327667,18.106793698232785,4,5.0
EC,11864634,ECECB579,2,2,2.0,-2.11717,-79.59285165,10,2910.39,"$2,910.39",0.5,0,1,0,0,seg,Q2,323,ECECB320,False,2,0.002314200000000266,0.004936549999996487,0.25687620000002953,0.5475829968597488,0.8044591968597783,2,42.0
EC,11866827,ECECB127,4,2,CMPL,-0.9337616,-79.222961475,7,4403.84,"$4,403.84",1.0,0,0,0,0,seg,Q3,67,ECECB287,False,4,0.0071547333300000515,0.032852124999990906,0.7941753996300057,3.646101620579855,4.4402770202098605,4,2.0
EC,11868373,ECECB434,2,4,2.0,-0.14403115,-76.85327945,9,2281.21,"$2,281.21",0.5,0,1,0,0,qua,Q1,137,ECECBA55,False,2,0.07998514999999999,0.025884599999997704,8.878351649999999,2.873181521756728,11.751533171756726,2,4.0
EC,11868709,ECECBA80,2,4,1.0,-1.3560669,-80.5946426,11,3097.29,"$3,097.29",0.5,1,0,0,0,qua,Q2,36,ECECB036,False,2,0.0031920000000000837,0.01406799999999464,0.3543120000000093,1.56111065714441,1.9154226571444193,2,12.0
EC,11868949,ECECB436,2,3,1.0,-0.92129143333,-80.20361533333,4,4821.76,"$4,821.76",0.5,1,0,0,0,ter,Q3,307,ECECB421,False,2,0.07439315832999993,0.04421125833000872,8.257640574629992,4.906815271522082,13.164455846152073,2,2.0
EC,11869562,ECECB062,2,2,2.0,0.0860744,-76.89474255,8,4230.74,"$4,230.74",0.5,0,1,0,0,seg,Q3,275,ECECB568,False,2,0.005735850000000001,0.00942150000000197,0.6366793500000001,1.0457853199086782,1.6824646699086783,2,54.0
EC,11869925,ECECB036,4,7,CMPL,-2.223801975,-80.9090522,7,7644.33,"$7,644.33",1.0,0,0,0,0,sab,Q4,87,ECECB422,False,4,0.0016858249999995856,0.00025490000000161217,0.187126574999954,0.028272591383495527,0.21539916638344953,4,34.0
EC,11872638,ECECB282,4,2,CMPL,-2.96537598,-78.4286625,4,19278.21,"$19,278.21",1.0,0,0,0,0,seg,Q4,39,ECECB501,True,4,0.07775995500000032,0.3474800500000015,8.631355005000035,38.51863913519081,47.14999414019084,4,0.0
EC,11872895,ECECB064,2,6,2.0,-0.74553255,-77.43371495,11,2634.77,"$2,634.77",0.5,0,1,0,0,sex,Q2,255,ECECB608,False,2,0.05760575000000001,0.12460534999999595,6.394238250000001,13.830022972395431,20.224261222395434,2,1.0
